Prefix, Date, Type, Value, Status 
rasp7, Tue Oct 21 06:06:51 2014, humidity, 52.10, 0 
rasp7, Tue Oct 21 06:06:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:07:51 2014, humidity, 50.70, 0 
rasp7, Tue Oct 21 06:07:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:08:51 2014, humidity, 53.70, 0 
rasp7, Tue Oct 21 06:08:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:09:51 2014, humidity, 53.10, 0 
rasp7, Tue Oct 21 06:09:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:10:51 2014, humidity, 53.60, 0 
rasp7, Tue Oct 21 06:10:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:11:51 2014, humidity, 54.00, 0 
rasp7, Tue Oct 21 06:11:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:12:51 2014, humidity, 51.50, 0 
rasp7, Tue Oct 21 06:12:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:13:51 2014, humidity, 53.70, 0 
rasp7, Tue Oct 21 06:13:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:14:51 2014, humidity, 54.40, 0 
rasp7, Tue Oct 21 06:14:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 06:15:51 2014, humidity, 54.20, 0 
rasp7, Tue Oct 21 06:15:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:16:51 2014, humidity, 54.50, 0 
rasp7, Tue Oct 21 06:16:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:17:51 2014, humidity, 56.30, 0 
rasp7, Tue Oct 21 06:17:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:18:51 2014, humidity, 54.30, 0 
rasp7, Tue Oct 21 06:18:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:19:51 2014, humidity, 53.10, 0 
rasp7, Tue Oct 21 06:19:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:20:51 2014, humidity, 54.00, 0 
rasp7, Tue Oct 21 06:20:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:21:51 2014, humidity, 53.20, 0 
rasp7, Tue Oct 21 06:21:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:22:51 2014, humidity, 54.30, 0 
rasp7, Tue Oct 21 06:22:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:23:51 2014, humidity, 55.90, 0 
rasp7, Tue Oct 21 06:23:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:24:51 2014, humidity, 55.60, 0 
rasp7, Tue Oct 21 06:24:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:25:51 2014, humidity, 55.30, 0 
rasp7, Tue Oct 21 06:25:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 06:26:51 2014, humidity, 52.70, 0 
rasp7, Tue Oct 21 06:26:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 06:27:51 2014, humidity, 54.60, 0 
rasp7, Tue Oct 21 06:27:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 06:28:51 2014, humidity, 55.50, 0 
rasp7, Tue Oct 21 06:28:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 06:29:51 2014, humidity, 53.80, 0 
rasp7, Tue Oct 21 06:29:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 06:30:51 2014, humidity, 53.60, 0 
rasp7, Tue Oct 21 06:30:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 06:31:51 2014, humidity, 52.60, 0 
rasp7, Tue Oct 21 06:31:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 06:32:51 2014, humidity, 53.90, 0 
rasp7, Tue Oct 21 06:32:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:33:51 2014, humidity, 54.20, 0 
rasp7, Tue Oct 21 06:33:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:34:51 2014, humidity, 54.50, 0 
rasp7, Tue Oct 21 06:34:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:35:51 2014, humidity, 54.40, 0 
rasp7, Tue Oct 21 06:35:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:36:51 2014, humidity, 53.40, 0 
rasp7, Tue Oct 21 06:36:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:37:51 2014, humidity, 54.40, 0 
rasp7, Tue Oct 21 06:37:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:38:51 2014, humidity, 55.40, 0 
rasp7, Tue Oct 21 06:38:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:39:51 2014, humidity, 51.40, 0 
rasp7, Tue Oct 21 06:39:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:40:51 2014, humidity, 51.80, 0 
rasp7, Tue Oct 21 06:40:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:41:51 2014, humidity, 53.30, 0 
rasp7, Tue Oct 21 06:41:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:42:51 2014, humidity, 51.70, 0 
rasp7, Tue Oct 21 06:42:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:43:51 2014, humidity, 53.40, 0 
rasp7, Tue Oct 21 06:43:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:44:51 2014, humidity, 53.70, 0 
rasp7, Tue Oct 21 06:44:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:45:51 2014, humidity, 53.40, 0 
rasp7, Tue Oct 21 06:45:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:46:51 2014, humidity, 54.20, 0 
rasp7, Tue Oct 21 06:46:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:47:51 2014, humidity, 54.10, 0 
rasp7, Tue Oct 21 06:47:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:48:51 2014, humidity, 55.20, 0 
rasp7, Tue Oct 21 06:48:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:49:51 2014, humidity, 53.20, 0 
rasp7, Tue Oct 21 06:49:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:50:51 2014, humidity, 53.50, 0 
rasp7, Tue Oct 21 06:50:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:51:51 2014, humidity, 53.60, 0 
rasp7, Tue Oct 21 06:51:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:52:51 2014, humidity, 53.50, 0 
rasp7, Tue Oct 21 06:52:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 06:53:51 2014, humidity, 51.10, 0 
rasp7, Tue Oct 21 06:53:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:54:51 2014, humidity, 54.10, 0 
rasp7, Tue Oct 21 06:54:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:55:51 2014, humidity, 53.00, 0 
rasp7, Tue Oct 21 06:55:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:56:51 2014, humidity, 52.60, 0 
rasp7, Tue Oct 21 06:56:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:57:51 2014, humidity, 53.50, 0 
rasp7, Tue Oct 21 06:57:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:58:51 2014, humidity, 54.10, 0 
rasp7, Tue Oct 21 06:58:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 06:59:51 2014, humidity, 53.20, 0 
rasp7, Tue Oct 21 06:59:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:00:51 2014, humidity, 53.30, 0 
rasp7, Tue Oct 21 07:00:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:01:51 2014, humidity, 54.30, 0 
rasp7, Tue Oct 21 07:01:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:02:51 2014, humidity, 54.50, 0 
rasp7, Tue Oct 21 07:02:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:03:51 2014, humidity, 53.70, 0 
rasp7, Tue Oct 21 07:03:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:04:51 2014, humidity, 53.50, 0 
rasp7, Tue Oct 21 07:04:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:05:51 2014, humidity, 54.80, 0 
rasp7, Tue Oct 21 07:05:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:06:51 2014, humidity, 55.50, 0 
rasp7, Tue Oct 21 07:06:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:07:51 2014, humidity, 54.90, 0 
rasp7, Tue Oct 21 07:07:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:08:51 2014, humidity, 52.60, 0 
rasp7, Tue Oct 21 07:08:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:09:51 2014, humidity, 52.90, 0 
rasp7, Tue Oct 21 07:09:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:10:51 2014, humidity, 55.10, 0 
rasp7, Tue Oct 21 07:10:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:11:51 2014, humidity, 54.10, 0 
rasp7, Tue Oct 21 07:11:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:12:51 2014, humidity, 53.20, 0 
rasp7, Tue Oct 21 07:12:51 2014, temperature, 35.50, 0 
rasp7, Tue Oct 21 07:13:51 2014, humidity, 54.30, 0 
rasp7, Tue Oct 21 07:13:51 2014, temperature, 35.50, 0 
rasp7, Tue Oct 21 07:14:51 2014, humidity, 54.20, 0 
rasp7, Tue Oct 21 07:14:51 2014, temperature, 35.50, 0 
rasp7, Tue Oct 21 07:15:51 2014, humidity, 55.00, 0 
rasp7, Tue Oct 21 07:15:51 2014, temperature, 35.50, 0 
rasp7, Tue Oct 21 07:16:51 2014, humidity, 51.50, 0 
rasp7, Tue Oct 21 07:16:51 2014, temperature, 35.50, 0 
rasp7, Tue Oct 21 07:17:51 2014, humidity, 54.40, 0 
rasp7, Tue Oct 21 07:17:51 2014, temperature, 35.50, 0 
rasp7, Tue Oct 21 07:18:51 2014, humidity, 55.40, 0 
rasp7, Tue Oct 21 07:18:51 2014, temperature, 35.50, 0 
rasp7, Tue Oct 21 07:19:51 2014, humidity, 50.70, 0 
rasp7, Tue Oct 21 07:19:51 2014, temperature, 35.50, 0 
rasp7, Tue Oct 21 07:20:51 2014, humidity, 51.10, 0 
rasp7, Tue Oct 21 07:20:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:21:51 2014, humidity, 53.90, 0 
rasp7, Tue Oct 21 07:21:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:22:51 2014, humidity, 51.90, 0 
rasp7, Tue Oct 21 07:22:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:23:51 2014, humidity, 50.00, 0 
rasp7, Tue Oct 21 07:23:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:24:51 2014, humidity, 52.70, 0 
rasp7, Tue Oct 21 07:24:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:25:51 2014, humidity, 53.70, 0 
rasp7, Tue Oct 21 07:25:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:26:51 2014, humidity, 54.40, 0 
rasp7, Tue Oct 21 07:26:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:27:51 2014, humidity, 53.80, 0 
rasp7, Tue Oct 21 07:27:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:28:51 2014, humidity, 53.30, 0 
rasp7, Tue Oct 21 07:28:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:29:51 2014, humidity, 55.00, 0 
rasp7, Tue Oct 21 07:29:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:30:51 2014, humidity, 55.50, 0 
rasp7, Tue Oct 21 07:30:51 2014, temperature, 35.50, 0 
rasp7, Tue Oct 21 07:31:51 2014, humidity, 56.30, 0 
rasp7, Tue Oct 21 07:31:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:32:51 2014, humidity, 50.40, 0 
rasp7, Tue Oct 21 07:32:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:33:51 2014, humidity, 51.00, 0 
rasp7, Tue Oct 21 07:33:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:34:51 2014, humidity, 51.10, 0 
rasp7, Tue Oct 21 07:34:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:35:51 2014, humidity, 51.00, 0 
rasp7, Tue Oct 21 07:35:51 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 07:36:51 2014, humidity, 51.80, 0 
rasp7, Tue Oct 21 07:36:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:37:51 2014, humidity, 51.70, 0 
rasp7, Tue Oct 21 07:37:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:38:51 2014, humidity, 52.50, 0 
rasp7, Tue Oct 21 07:38:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:39:51 2014, humidity, 52.20, 0 
rasp7, Tue Oct 21 07:39:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:40:51 2014, humidity, 54.20, 0 
rasp7, Tue Oct 21 07:40:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:41:51 2014, humidity, 54.40, 0 
rasp7, Tue Oct 21 07:41:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:42:51 2014, humidity, 53.40, 0 
rasp7, Tue Oct 21 07:42:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:43:51 2014, humidity, 55.60, 0 
rasp7, Tue Oct 21 07:43:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:44:51 2014, humidity, 56.70, 0 
rasp7, Tue Oct 21 07:44:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:45:51 2014, humidity, 57.40, 0 
rasp7, Tue Oct 21 07:45:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:46:51 2014, humidity, 53.40, 0 
rasp7, Tue Oct 21 07:46:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:47:51 2014, humidity, 52.30, 0 
rasp7, Tue Oct 21 07:47:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:48:51 2014, humidity, 55.00, 0 
rasp7, Tue Oct 21 07:48:51 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:49:52 2014, humidity, 54.50, 0 
rasp7, Tue Oct 21 07:49:52 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 07:50:52 2014, humidity, 54.60, 0 
rasp7, Tue Oct 21 07:50:52 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 07:51:52 2014, humidity, 54.30, 0 
rasp7, Tue Oct 21 07:51:52 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 07:52:52 2014, humidity, 53.40, 0 
rasp7, Tue Oct 21 07:52:52 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 07:53:52 2014, humidity, 52.50, 0 
rasp7, Tue Oct 21 07:53:52 2014, temperature, 35.20, 0 
rasp7, Tue Oct 21 07:54:52 2014, humidity, 51.90, 0 
rasp7, Tue Oct 21 07:54:52 2014, temperature, 35.20, 0 
rasp7, Tue Oct 21 07:55:52 2014, humidity, 53.20, 0 
rasp7, Tue Oct 21 07:55:52 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 07:56:52 2014, humidity, 53.90, 0 
rasp7, Tue Oct 21 07:56:52 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 07:57:52 2014, humidity, 55.60, 0 
rasp7, Tue Oct 21 07:57:52 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 07:58:52 2014, humidity, 54.60, 0 
rasp7, Tue Oct 21 07:58:52 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 07:59:52 2014, humidity, 52.90, 0 
rasp7, Tue Oct 21 07:59:52 2014, temperature, 35.20, 0 
rasp7, Tue Oct 21 08:00:52 2014, humidity, 53.60, 0 
rasp7, Tue Oct 21 08:00:52 2014, temperature, 35.20, 0 
rasp7, Tue Oct 21 08:01:52 2014, humidity, 52.60, 0 
rasp7, Tue Oct 21 08:01:52 2014, temperature, 35.20, 0 
rasp7, Tue Oct 21 08:02:52 2014, humidity, 51.40, 0 
rasp7, Tue Oct 21 08:02:52 2014, temperature, 35.20, 0 
rasp7, Tue Oct 21 08:03:52 2014, humidity, 52.90, 0 
rasp7, Tue Oct 21 08:03:52 2014, temperature, 35.20, 0 
rasp7, Tue Oct 21 08:04:52 2014, humidity, 52.60, 0 
rasp7, Tue Oct 21 08:04:52 2014, temperature, 35.20, 0 
rasp7, Tue Oct 21 08:05:52 2014, humidity, 52.20, 0 
rasp7, Tue Oct 21 08:05:52 2014, temperature, 35.20, 0 
rasp7, Tue Oct 21 08:06:52 2014, humidity, 52.50, 0 
rasp7, Tue Oct 21 08:06:52 2014, temperature, 35.20, 0 
rasp7, Tue Oct 21 08:07:52 2014, humidity, 53.50, 0 
rasp7, Tue Oct 21 08:07:52 2014, temperature, 35.20, 0 
rasp7, Tue Oct 21 08:08:52 2014, humidity, 52.10, 0 
rasp7, Tue Oct 21 08:08:52 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 08:09:52 2014, humidity, 53.00, 0 
rasp7, Tue Oct 21 08:09:52 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 08:10:52 2014, humidity, 51.80, 0 
rasp7, Tue Oct 21 08:10:52 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 08:11:52 2014, humidity, 51.30, 0 
rasp7, Tue Oct 21 08:11:52 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 08:12:52 2014, humidity, 54.60, 0 
rasp7, Tue Oct 21 08:12:52 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 08:13:52 2014, humidity, 57.00, 0 
rasp7, Tue Oct 21 08:13:52 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 08:14:52 2014, humidity, 59.80, 0 
rasp7, Tue Oct 21 08:14:52 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 08:15:52 2014, humidity, 57.50, 0 
rasp7, Tue Oct 21 08:15:52 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 08:16:52 2014, humidity, 55.50, 0 
rasp7, Tue Oct 21 08:16:52 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 08:17:52 2014, humidity, 51.80, 0 
rasp7, Tue Oct 21 08:17:52 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 08:18:52 2014, humidity, 53.10, 0 
rasp7, Tue Oct 21 08:18:52 2014, temperature, 35.30, 0 
rasp7, Tue Oct 21 08:19:52 2014, humidity, 51.80, 0 
rasp7, Tue Oct 21 08:19:52 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 08:20:52 2014, humidity, 51.90, 0 
rasp7, Tue Oct 21 08:20:52 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 08:21:52 2014, humidity, 52.80, 0 
rasp7, Tue Oct 21 08:21:52 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 08:22:52 2014, humidity, 53.60, 0 
rasp7, Tue Oct 21 08:22:52 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 08:23:52 2014, humidity, 53.70, 0 
rasp7, Tue Oct 21 08:23:52 2014, temperature, 35.50, 0 
rasp7, Tue Oct 21 08:24:52 2014, humidity, 52.20, 0 
rasp7, Tue Oct 21 08:24:52 2014, temperature, 35.50, 0 
rasp7, Tue Oct 21 08:25:52 2014, humidity, 52.50, 0 
rasp7, Tue Oct 21 08:25:52 2014, temperature, 35.50, 0 
rasp7, Tue Oct 21 08:26:52 2014, humidity, 52.60, 0 
rasp7, Tue Oct 21 08:26:52 2014, temperature, 35.50, 0 
rasp7, Tue Oct 21 08:27:52 2014, humidity, 51.50, 0 
rasp7, Tue Oct 21 08:27:52 2014, temperature, 35.50, 0 
rasp7, Tue Oct 21 08:28:52 2014, humidity, 51.00, 0 
rasp7, Tue Oct 21 08:28:52 2014, temperature, 35.50, 0 
rasp7, Tue Oct 21 08:29:52 2014, humidity, 50.70, 0 
rasp7, Tue Oct 21 08:29:52 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 08:30:52 2014, humidity, 49.90, 0 
rasp7, Tue Oct 21 08:30:52 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 08:31:52 2014, humidity, 50.00, 0 
rasp7, Tue Oct 21 08:31:52 2014, temperature, 35.50, 0 
rasp7, Tue Oct 21 08:32:52 2014, humidity, 51.10, 0 
rasp7, Tue Oct 21 08:32:52 2014, temperature, 35.50, 0 
rasp7, Tue Oct 21 08:33:52 2014, humidity, 50.60, 0 
rasp7, Tue Oct 21 08:33:52 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 08:34:52 2014, humidity, 51.10, 0 
rasp7, Tue Oct 21 08:34:52 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 08:35:52 2014, humidity, 51.40, 0 
rasp7, Tue Oct 21 08:35:52 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 08:36:52 2014, humidity, 52.50, 0 
rasp7, Tue Oct 21 08:36:52 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 08:37:52 2014, humidity, 51.60, 0 
rasp7, Tue Oct 21 08:37:52 2014, temperature, 35.50, 0 
rasp7, Tue Oct 21 08:38:52 2014, humidity, 48.30, 0 
rasp7, Tue Oct 21 08:38:52 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 08:39:52 2014, humidity, 51.20, 0 
rasp7, Tue Oct 21 08:39:52 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 08:40:52 2014, humidity, 50.40, 0 
rasp7, Tue Oct 21 08:40:52 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 08:41:52 2014, humidity, 51.70, 0 
rasp7, Tue Oct 21 08:41:52 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 08:42:52 2014, humidity, 50.80, 0 
rasp7, Tue Oct 21 08:42:52 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 08:43:52 2014, humidity, 51.10, 0 
rasp7, Tue Oct 21 08:43:52 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 08:44:52 2014, humidity, 53.70, 0 
rasp7, Tue Oct 21 08:44:52 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 08:45:52 2014, humidity, 52.50, 0 
rasp7, Tue Oct 21 08:45:52 2014, temperature, 35.50, 0 
rasp7, Tue Oct 21 08:46:52 2014, humidity, 50.50, 0 
rasp7, Tue Oct 21 08:46:52 2014, temperature, 35.40, 0 
rasp7, Tue Oct 21 08:47:52 2014, humidity, 51.10, 0 
rasp7, Tue Oct 21 08:47:52 2014, temperature, 35.50, 0 
rasp7, Tue Oct 21 08:48:52 2014, humidity, 51.80, 0 
rasp7, Tue Oct 21 08:48:52 2014, temperature, 35.50, 0 
rasp7, Tue Oct 21 08:49:52 2014, humidity, 52.00, 0 
rasp7, Tue Oct 21 08:49:52 2014, temperature, 35.50, 0 
rasp7, Tue Oct 21 08:50:52 2014, humidity, 53.60, 0 
rasp7, Tue Oct 21 08:50:52 2014, temperature, 35.50, 0 
rasp7, Tue Oct 21 08:51:52 2014, humidity, 54.70, 0 
rasp7, Tue Oct 21 08:51:52 2014, temperature, 35.50, 0 
rasp7, Tue Oct 21 08:52:52 2014, humidity, 54.60, 0 
rasp7, Tue Oct 21 08:52:52 2014, temperature, 35.50, 0 
rasp7, Tue Oct 21 08:53:52 2014, humidity, 53.80, 0 
rasp7, Tue Oct 21 08:53:52 2014, temperature, 35.60, 0 
rasp7, Tue Oct 21 08:54:52 2014, humidity, 54.10, 0 
rasp7, Tue Oct 21 08:54:52 2014, temperature, 35.60, 0 
rasp7, Tue Oct 21 08:55:52 2014, humidity, 53.80, 0 
rasp7, Tue Oct 21 08:55:52 2014, temperature, 35.60, 0 
rasp7, Tue Oct 21 08:56:52 2014, humidity, 52.50, 0 
rasp7, Tue Oct 21 08:56:52 2014, temperature, 35.60, 0 
rasp7, Tue Oct 21 08:57:52 2014, humidity, 53.90, 0 
rasp7, Tue Oct 21 08:57:52 2014, temperature, 35.60, 0 
rasp7, Tue Oct 21 08:58:52 2014, humidity, 54.90, 0 
rasp7, Tue Oct 21 08:58:52 2014, temperature, 35.60, 0 
rasp7, Tue Oct 21 08:59:52 2014, humidity, 52.90, 0 
rasp7, Tue Oct 21 08:59:52 2014, temperature, 35.60, 0 
rasp7, Tue Oct 21 09:00:52 2014, humidity, 53.30, 0 
rasp7, Tue Oct 21 09:00:52 2014, temperature, 35.60, 0 
rasp7, Tue Oct 21 09:01:52 2014, humidity, 53.90, 0 
rasp7, Tue Oct 21 09:01:52 2014, temperature, 35.50, 0 
rasp7, Tue Oct 21 09:02:52 2014, humidity, 54.60, 0 
rasp7, Tue Oct 21 09:02:52 2014, temperature, 35.50, 0 
rasp7, Tue Oct 21 09:03:52 2014, humidity, 55.60, 0 
rasp7, Tue Oct 21 09:03:52 2014, temperature, 35.50, 0 
rasp7, Tue Oct 21 09:04:52 2014, humidity, 54.40, 0 
rasp7, Tue Oct 21 09:04:52 2014, temperature, 35.50, 0 
rasp7, Tue Oct 21 09:05:52 2014, humidity, 56.80, 0 
rasp7, Tue Oct 21 09:05:52 2014, temperature, 35.60, 0 
rasp7, Tue Oct 21 09:06:52 2014, humidity, 58.10, 0 
rasp7, Tue Oct 21 09:06:52 2014, temperature, 35.60, 0 
rasp7, Tue Oct 21 09:07:52 2014, humidity, 58.50, 0 
rasp7, Tue Oct 21 09:07:52 2014, temperature, 35.60, 0 
rasp7, Tue Oct 21 09:08:52 2014, humidity, 57.20, 0 
rasp7, Tue Oct 21 09:08:52 2014, temperature, 35.60, 0 
rasp7, Tue Oct 21 09:09:52 2014, humidity, 54.40, 0 
rasp7, Tue Oct 21 09:09:52 2014, temperature, 35.60, 0 
rasp7, Tue Oct 21 09:10:52 2014, humidity, 55.10, 0 
rasp7, Tue Oct 21 09:10:52 2014, temperature, 35.60, 0 
rasp7, Tue Oct 21 09:11:52 2014, humidity, 57.90, 0 
rasp7, Tue Oct 21 09:11:52 2014, temperature, 35.60, 0 
rasp7, Tue Oct 21 09:12:52 2014, humidity, 59.20, 0 
rasp7, Tue Oct 21 09:12:52 2014, temperature, 35.60, 0 
rasp7, Tue Oct 21 09:13:52 2014, humidity, 59.50, 0 
rasp7, Tue Oct 21 09:13:52 2014, temperature, 35.60, 0 
rasp7, Tue Oct 21 09:14:52 2014, humidity, 58.60, 0 
rasp7, Tue Oct 21 09:14:52 2014, temperature, 35.60, 0 
rasp7, Tue Oct 21 09:15:52 2014, humidity, 60.40, 0 
rasp7, Tue Oct 21 09:15:52 2014, temperature, 35.60, 0 
rasp7, Tue Oct 21 09:16:52 2014, humidity, 57.60, 0 
rasp7, Tue Oct 21 09:16:52 2014, temperature, 35.70, 0 
rasp7, Tue Oct 21 09:17:52 2014, humidity, 56.90, 0 
rasp7, Tue Oct 21 09:17:52 2014, temperature, 35.70, 0 
rasp7, Tue Oct 21 09:18:52 2014, humidity, 57.80, 0 
rasp7, Tue Oct 21 09:18:52 2014, temperature, 35.70, 0 
rasp7, Tue Oct 21 09:19:52 2014, humidity, 58.80, 0 
rasp7, Tue Oct 21 09:19:52 2014, temperature, 35.70, 0 
