Prefix	Date	Type	Value	Status	nodeIP
rasp1	Mon Sep  1 03:40:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:41:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:42:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:43:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:44:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:45:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:46:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:47:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:48:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:49:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:50:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:51:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:52:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:53:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:54:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:55:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:56:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:57:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:58:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 03:59:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:00:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:01:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:02:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:03:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:04:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:05:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:06:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:07:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:08:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:09:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:10:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:11:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:12:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:13:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:14:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:15:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:16:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:17:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:18:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:19:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:20:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:21:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:22:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:23:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:24:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:25:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:26:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:27:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:28:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:29:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:30:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:31:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:32:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:33:04 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:34:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:35:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:36:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:37:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:38:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:39:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:40:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:41:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:42:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:43:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:44:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:45:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:46:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:47:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:48:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:49:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:50:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:51:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:52:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:53:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:54:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:55:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:56:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:57:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:58:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 04:59:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:00:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:01:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:02:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:03:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:04:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:05:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:06:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:07:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:08:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:09:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:10:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:11:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:12:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:13:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:14:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:15:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:16:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:17:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:18:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:19:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:20:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:21:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:22:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:23:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:24:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:25:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:26:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:27:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:28:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:29:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:30:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:31:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:32:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:33:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:34:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:35:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:36:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:37:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:38:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:39:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:40:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:41:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:42:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:43:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:44:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:45:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:46:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:47:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:48:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:49:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:50:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:51:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:52:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:53:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:54:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:55:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:56:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:57:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:58:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 05:59:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:00:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:01:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:02:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:03:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:04:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:05:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:06:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:07:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:08:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:09:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:10:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:11:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:12:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:13:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:14:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:15:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:16:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:17:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:18:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:19:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:20:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:21:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:22:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:23:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:24:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:25:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:26:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:27:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:28:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:29:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:30:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:31:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:32:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:33:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:34:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:35:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:36:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:37:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:38:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:39:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:40:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:41:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:42:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:43:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:44:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:45:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:46:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:47:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:48:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:49:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:50:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:51:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:52:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:53:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:54:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:55:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:56:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:57:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:58:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 06:59:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:00:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:01:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:02:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:03:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:04:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:05:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:06:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:07:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:08:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:09:05 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:10:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:11:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:12:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:13:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:14:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:15:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:16:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:17:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:18:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:19:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:20:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:21:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:22:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:23:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:24:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:25:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:26:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:27:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:28:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:29:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:30:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:31:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:32:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:33:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:34:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:35:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:36:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:37:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:38:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:39:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:40:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:41:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:42:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:43:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:44:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:45:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:46:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:47:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:48:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:49:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:50:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:51:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:52:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:53:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:54:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:55:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:56:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:57:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:58:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 07:59:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 08:00:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 08:01:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 08:02:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 08:03:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 08:04:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 08:05:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 08:06:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 08:07:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 08:08:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 08:09:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 08:10:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 08:11:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 08:12:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 08:13:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 08:14:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 08:15:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 08:16:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 08:17:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 08:18:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 08:19:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 08:20:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 08:21:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 08:22:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 08:23:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Mon Sep  1 08:24:06 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
